,Ask,Bid,BrokerName,Creation Time,Current Time,DR,Protocol,Symbol,Terminal,Terminal Time,TypeBroker,X,Y,Z
7268,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.008000,2019-12-03 17:09:13.179923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.245000,MM,237.0,54934.923,55171.923
7269,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.230000,2019-12-03 17:09:13.209922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.230000,MM,0.0,53979.922,53979.922
7270,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:20.889000,2019-12-03 17:09:13.241922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.889000,MM,0.0,52352.922,52352.922
7271,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.024000,2019-12-03 17:09:13.271923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.024000,,0.0,56247.923,56247.923
7272,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.108000,2019-12-03 17:09:13.300923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.108000,MM,0.0,51192.923,51192.923
7273,1.10896,1.10894,FxPro,2019-12-03 17:09:14.984000,2019-12-03 17:09:13.332923,,ZMQ,EURUSD,CTRADER,2019-12-03 17:09:15.014000,,30.0,-1681.077,-1651.077
7274,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.116000,2019-12-03 17:09:13.359923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.353000,MM,237.0,55006.923,55243.923
7275,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.345000,2019-12-03 17:09:13.391925,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.345000,MM,0.0,54046.925,54046.925
7276,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:20.993000,2019-12-03 17:09:13.424922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.993000,MM,0.0,52431.922,52431.922
7277,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.136000,2019-12-03 17:09:13.456923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.136000,,0.0,56320.923,56320.923
7278,1.10916,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.123000,2019-12-03 17:09:13.487923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.123000,MM,0.0,51364.923,51364.923
7279,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.231000,2019-12-03 17:09:13.522922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.468000,MM,237.0,55054.922,55291.922
7280,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.451000,2019-12-03 17:09:13.554923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.451000,MM,0.0,54103.923,54103.923
7281,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.108000,2019-12-03 17:09:13.585923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.108000,MM,0.0,52477.923,52477.923
7282,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.247000,2019-12-03 17:09:13.616923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.247000,,0.0,56369.923,56369.923
7283,1.10916,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.214000,2019-12-03 17:09:13.643923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.214000,MM,0.0,51429.923,51429.923
7284,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.338000,2019-12-03 17:09:13.675923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.575000,MM,237.0,55100.923,55337.923
7285,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.556000,2019-12-03 17:09:13.710925,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.556000,MM,0.0,54154.925,54154.925
7286,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.213000,2019-12-03 17:09:13.742924,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.213000,MM,0.0,52529.924,52529.924
7287,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.357000,2019-12-03 17:09:13.772923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.357000,,0.0,56415.923,56415.923
7288,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.318000,2019-12-03 17:09:13.800923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.318000,MM,0.0,51482.923,51482.923
7289,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.446000,2019-12-03 17:09:13.833923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.683000,MM,237.0,55150.923,55387.923
7290,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.666000,2019-12-03 17:09:13.864923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.666000,MM,0.0,54198.923,54198.923
7291,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.321000,2019-12-03 17:09:13.896923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.321000,MM,0.0,52575.923,52575.923
7292,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.475000,2019-12-03 17:09:13.927923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.475000,,0.0,56452.923,56452.923
7293,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.325000,2019-12-03 17:09:13.955923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.325000,MM,0.0,51630.923,51630.923
7294,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.557000,2019-12-03 17:09:13.987923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.794000,MM,237.0,55193.923,55430.923
7295,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.790000,2019-12-03 17:09:14.019923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.790000,MM,0.0,54229.923,54229.923
7296,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.433000,2019-12-03 17:09:14.050922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.433000,MM,0.0,52617.922,52617.922
7297,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.575000,2019-12-03 17:09:14.080923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.575000,,0.0,56505.923,56505.923
7298,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.431000,2019-12-03 17:09:14.109922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.431000,MM,0.0,51678.922,51678.922
7299,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.663000,2019-12-03 17:09:14.140924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:18.900000,MM,237.0,55240.924,55477.924
7300,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.884000,2019-12-03 17:09:14.265922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.884000,MM,0.0,54381.922,54381.922
7301,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.540000,2019-12-03 17:09:14.297922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.540000,MM,0.0,52757.922,52757.922
7302,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.685000,2019-12-03 17:09:14.328922,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.685000,,0.0,56643.922,56643.922
7303,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.542000,2019-12-03 17:09:14.358924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.542000,MM,0.0,51816.924,51816.924
7304,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.773000,2019-12-03 17:09:14.391922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.010000,MM,237.0,55381.922,55618.922
7305,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:19.995000,2019-12-03 17:09:14.421923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.995000,MM,0.0,54426.923,54426.923
7306,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.651000,2019-12-03 17:09:14.451923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.651000,MM,0.0,52800.923,52800.923
7307,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.791000,2019-12-03 17:09:14.482923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.791000,,0.0,56691.923,56691.923
7308,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.652000,2019-12-03 17:09:14.515924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.652000,MM,0.0,51863.924,51863.924
7309,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.886000,2019-12-03 17:09:14.546922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.123000,MM,237.0,55423.922,55660.922
7310,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.103000,2019-12-03 17:09:14.577923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.103000,MM,0.0,54474.923,54474.923
7311,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.764000,2019-12-03 17:09:14.608925,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.764000,MM,0.0,52844.925,52844.925
7312,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:17.905000,2019-12-03 17:09:14.638923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:17.905000,,0.0,56733.923,56733.923
7313,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.765000,2019-12-03 17:09:14.668922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.765000,MM,0.0,51903.922,51903.922
7314,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:18.993000,2019-12-03 17:09:14.698923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.230000,MM,237.0,55468.923,55705.923
7315,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.217000,2019-12-03 17:09:14.730923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.217000,MM,0.0,54513.923,54513.923
7316,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.873000,2019-12-03 17:09:14.760923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.873000,MM,0.0,52887.923,52887.923
7317,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.014000,2019-12-03 17:09:14.791923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.014000,,0.0,56777.923,56777.923
7318,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.870000,2019-12-03 17:09:14.820923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.870000,MM,0.0,51950.923,51950.923
7319,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.104000,2019-12-03 17:09:14.850923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.341000,MM,237.0,55509.923,55746.923
7320,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.324000,2019-12-03 17:09:14.880923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.324000,MM,0.0,54556.923,54556.923
7321,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:21.983000,2019-12-03 17:09:14.911923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.983000,MM,0.0,52928.923,52928.923
7322,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.120000,2019-12-03 17:09:14.940923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.120000,,0.0,56820.923,56820.923
7323,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:22.979000,2019-12-03 17:09:14.970924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:22.979000,MM,0.0,51991.924,51991.924
7324,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.214000,2019-12-03 17:09:15.001923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.451000,MM,237.0,55550.923,55787.923
7325,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.437000,2019-12-03 17:09:15.033921,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.437000,MM,0.0,54596.921,54596.921
7326,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.090000,2019-12-03 17:09:15.066922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.090000,MM,0.0,52976.922,52976.922
7327,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.233000,2019-12-03 17:09:15.096923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.233000,,0.0,56863.923,56863.923
7328,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.089000,2019-12-03 17:09:15.127923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.089000,MM,0.0,52038.923,52038.923
7329,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.326000,2019-12-03 17:09:15.157923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.563000,MM,237.0,55594.923,55831.923
7330,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.545000,2019-12-03 17:09:15.187955,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.545000,MM,0.0,54642.955,54642.955
7331,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.211000,2019-12-03 17:09:15.218922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.211000,MM,0.0,53007.922,53007.922
7332,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.343000,2019-12-03 17:09:15.250948,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.343000,,0.0,56907.948,56907.948
7333,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.202000,2019-12-03 17:09:15.278954,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.202000,MM,0.0,52076.954,52076.954
7334,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.429000,2019-12-03 17:09:15.308925,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.666000,MM,237.0,55642.925,55879.925
7335,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.654000,2019-12-03 17:09:15.340952,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.654000,MM,0.0,54686.952,54686.952
7336,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.311000,2019-12-03 17:09:15.370924,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.311000,MM,0.0,53059.924,53059.924
7337,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.447000,2019-12-03 17:09:15.401923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.447000,,0.0,56954.923,56954.923
7338,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.315000,2019-12-03 17:09:15.430923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.315000,MM,0.0,52115.923,52115.923
7339,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.542000,2019-12-03 17:09:15.460923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.779000,MM,237.0,55681.923,55918.923
7340,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.763000,2019-12-03 17:09:15.494923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.763000,MM,0.0,54731.923,54731.923
7341,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.418000,2019-12-03 17:09:15.524923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.418000,MM,0.0,53106.923,53106.923
7342,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.560000,2019-12-03 17:09:15.555922,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.560000,,0.0,56995.922,56995.922
7343,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.418000,2019-12-03 17:09:15.583923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.418000,MM,0.0,52165.923,52165.923
7344,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.647000,2019-12-03 17:09:15.617924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.884000,MM,237.0,55733.924,55970.924
7345,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.871000,2019-12-03 17:09:15.651923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.871000,MM,0.0,54780.923,54780.923
7346,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.529000,2019-12-03 17:09:15.682923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.529000,MM,0.0,53153.923,53153.923
7347,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.669000,2019-12-03 17:09:15.713923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.669000,,0.0,57044.923,57044.923
7348,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.524000,2019-12-03 17:09:15.743923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.524000,MM,0.0,52219.923,52219.923
7349,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.758000,2019-12-03 17:09:15.775922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:19.995000,MM,237.0,55780.922,56017.922
7350,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:20.979000,2019-12-03 17:09:15.806922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:20.979000,MM,0.0,54827.922,54827.922
7351,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.636000,2019-12-03 17:09:15.836923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.636000,MM,0.0,53200.923,53200.923
7352,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.774000,2019-12-03 17:09:15.868923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.774000,,0.0,57094.923,57094.923
7353,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.637000,2019-12-03 17:09:15.897923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.637000,MM,0.0,52260.923,52260.923
7354,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.866000,2019-12-03 17:09:15.929923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.103000,MM,237.0,55826.923,56063.923
7355,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.088000,2019-12-03 17:09:15.960922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.088000,MM,0.0,54872.922,54872.922
7356,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.746000,2019-12-03 17:09:15.991922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.746000,MM,0.0,53245.922,53245.922
7357,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.884000,2019-12-03 17:09:16.021924,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.884000,,0.0,57137.924,57137.924
7358,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.746000,2019-12-03 17:09:16.051922,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.746000,MM,0.0,52305.922,52305.922
7359,1.10896,1.10894,FxPro,2019-12-03 17:09:16.000000,2019-12-03 17:09:16.083922,,ZMQ,EURUSD,CTRADER,2019-12-03 17:09:16.030000,,30.0,53.922,83.922
7360,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:19.980000,2019-12-03 17:09:16.113923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.217000,MM,237.0,55896.923,56133.923
7361,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.196000,2019-12-03 17:09:16.145923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.196000,MM,0.0,54949.923,54949.923
7362,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.857000,2019-12-03 17:09:16.175921,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.857000,MM,0.0,53318.921,53318.921
7363,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:18.997000,2019-12-03 17:09:16.207923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:18.997000,,0.0,57210.923,57210.923
7364,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.859000,2019-12-03 17:09:16.236924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.859000,MM,0.0,52377.924,52377.924
7365,1.10896,1.10894,FxPro,2019-12-03 17:09:17.015000,2019-12-03 17:09:16.268922,,ZMQ,EURUSD,CTRADER,2019-12-03 17:09:17.045000,,30.0,-776.078,-746.078
7366,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:20.087000,2019-12-03 17:09:16.299923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.324000,MM,237.0,55975.923,56212.923
7367,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.307000,2019-12-03 17:09:16.331922,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.307000,MM,0.0,55024.922,55024.922
7368,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:22.966000,2019-12-03 17:09:16.362948,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:22.966000,MM,0.0,53396.948,53396.948
7369,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:19.103000,2019-12-03 17:09:16.394923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.103000,,0.0,57291.923,57291.923
7370,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:23.964000,2019-12-03 17:09:16.423924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:23.964000,MM,0.0,52459.924,52459.924
7371,1.10896,1.10894,FxPro,2019-12-03 17:09:18.015000,2019-12-03 17:09:16.453924,,ZMQ,EURUSD,CTRADER,2019-12-03 17:09:18.045000,,30.0,-1591.076,-1561.076
7372,1.10907,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:20.200000,2019-12-03 17:09:16.482923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.437000,MM,237.0,56045.923,56282.923
7373,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.420000,2019-12-03 17:09:16.514923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.420000,MM,0.0,55094.923,55094.923
7374,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:23.072000,2019-12-03 17:09:16.546923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:23.072000,MM,0.0,53474.923,53474.923
7375,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:19.228000,2019-12-03 17:09:16.577923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.228000,,0.0,57349.923,57349.923
7376,1.10915,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:24.075000,2019-12-03 17:09:16.605924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:24.075000,MM,0.0,52530.924,52530.924
7377,1.10896,1.10894,FxPro,2019-12-03 17:09:19.031000,2019-12-03 17:09:16.637923,,ZMQ,EURUSD,CTRADER,2019-12-03 17:09:19.061000,,30.0,-2423.077,-2393.077
7378,1.10908,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:20.298000,2019-12-03 17:09:16.665923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.535000,MM,237.0,56130.923,56367.923
7379,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.537000,2019-12-03 17:09:16.696923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.537000,MM,0.0,55159.923,55159.923
7380,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:23.186000,2019-12-03 17:09:16.728923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:23.186000,MM,0.0,53542.923,53542.923
7381,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:19.321000,2019-12-03 17:09:16.759923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.321000,,0.0,57438.923,57438.923
7382,1.10916,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:24.127000,2019-12-03 17:09:16.787924,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:24.127000,MM,0.0,52660.924,52660.924
7383,1.10908,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:20.309000,2019-12-03 17:09:16.818923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.546000,MM,237.0,56272.923,56509.923
7384,1.10907,1.10904,Dom Maklerski mBanku,2019-12-03 17:08:21.634000,2019-12-03 17:09:16.848923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:21.634000,MM,0.0,55214.923,55214.923
7385,1.10913,1.10897,Dom Maklerski Banku Ochrony Srodowiska S.A.,2019-12-03 17:08:23.293000,2019-12-03 17:09:16.878923,DEMO,ZMQ,EURUSD,MT4,2019-12-03 17:08:23.293000,MM,0.0,53585.923,53585.923
7386,1.1091,1.109,International Capital Markets Pty Ltd.,2019-12-03 17:08:19.437000,2019-12-03 17:09:16.909923,,ZMQ,EURUSD,MT4,2019-12-03 17:08:19.437000,,0.0,57472.923,57472.923
7387,1.10916,1.10894,"B.I.C. Markets Co., Ltd.",2019-12-03 17:08:24.183000,2019-12-03 17:09:16.940923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:24.183000,MM,0.0,52757.923,52757.923
7388,1.10908,1.10904,MetaQuotes Software Corp.,2019-12-03 17:08:20.416000,2019-12-03 17:09:16.971923,DEMO,ZMQ,EURUSD,MT5,2019-12-03 17:08:20.653000,MM,237.0,56318.923,56555.923
